Production date,Q15a,Q15b,Q16,Q17,Q18,Q19,Q20,Q21,Q14b,Q14a,Q13,Q12,Q11b,Q11a,Q10,Q9,Q8b,Q8a,Q7,Q6,Q5,Q4b,Q4a,Q3,Q1,Q2,Q22,Q23
2067-07-01,31.033508,29.735016,28.373686,28.323298,26.822716,30.014006,30.428452,29.949305,29.50223,29.518532,29.0705,29.18832,28.745144,28.68474,28.992626,29.821785,30.955124,31.128086,31.24864,30.211592,30.785099,31.82676,31.042421,30.567568,30.69225,30.787868,29.949305,29.973087
2067-08-01,31.247486,29.919899,28.638206,28.593742,27.28257,30.392834,30.726704,30.340714,29.63406,29.651789,29.16967,29.296402,28.8197,28.733719,28.916023,29.680935,30.940922,31.253735,31.344227,30.182112,30.891747,31.82283,31.191803,30.63298,30.8014,30.902838,30.340714,30.35987
2067-09-01,27.463718,26.964275,26.420303,26.399801,25.53549,27.295443,27.31757,27.291988,26.879488,26.885775,26.649622,26.712353,26.476393,26.431437,26.553118,26.953447,27.552338,27.320961,27.34368,27.156088,27.418987,27.8082,26.916836,27.315643,27.407614,27.436256,27.291988,27.293257
2067-10-01,23.994549,24.803608,25.136486,25.13515,24.324173,24.616152,24.255516,24.67245,25.1664,25.151604,25.09086,25.111477,25.033936,24.977976,25.191769,25.42245,25.084698,23.280159,23.055864,25.125349,24.567669,23.685217,21.67867,24.792683,24.764688,24.674889,24.67245,24.651752
2067-11-01,16.592623,17.683487,18.673248,18.704504,18.966984,17.73319,17.14626,17.824818,17.973255,17.957277,18.180342,18.123827,18.336407,18.358932,18.405561,18.148254,17.486763,16.060995,15.835057,17.71582,17.02382,16.134819,14.771619,17.300102,17.185236,17.089436,17.824818,17.791138
2067-12-01,13.7134285,14.8109455,15.85439,15.886144,15.981092,14.95148,14.249653,15.061043,15.1432,15.125516,15.236614,15.211122,15.307014,15.270444,15.145353,14.885136,14.561371,13.605612,13.530744,14.664877,14.27832,13.861982,12.839687,14.40928,14.396224,14.3058195,15.061043,15.020769
2068-01-01,11.5089035,12.857173,14.09001,14.129132,14.455581,13.074005,12.252718,13.202217,13.21381,13.194077,13.392442,13.343693,13.527062,13.50676,13.362453,12.972882,12.307604,10.930267,10.683056,12.645376,12.046042,10.979426,9.56961,12.284766,12.247076,12.128238,13.202217,13.155088
2068-02-01,10.996803,12.477497,13.7237215,13.762455,14.411723,12.462499,11.7559395,12.572801,12.856205,12.835504,13.249818,13.1424,13.546452,13.633944,13.807906,13.416012,12.277434,10.140446,9.683586,12.679474,11.537481,9.960906,7.9303536,11.994162,11.774039,11.636033,12.572801,12.532255
2068-03-01,14.7221985,15.640116,16.528215,16.555834,16.877386,15.679641,15.145735,15.76299,15.909663,15.894868,16.129559,16.06955,16.295277,16.324837,16.430819,16.204018,15.5353565,13.919954,13.71183,15.704608,14.931844,14.3070965,12.454134,15.303535,15.0906105,15.03561,15.76299,15.732352
2068-04-01,15.905861,16.82045,17.626963,17.65216,17.767977,17.114717,16.474508,17.214663,17.06258,17.049171,17.202442,17.164274,17.307846,17.301165,17.380507,17.226122,16.534843,14.866905,14.590915,16.790983,16.066591,15.194657,13.138235,16.422,16.258413,16.191994,17.214663,17.177925
2068-05-01,23.402325,22.619375,21.870121,21.841879,20.767588,23.06902,23.103394,23.063654,22.502666,22.511227,22.123087,22.226677,21.837034,21.730124,21.770674,22.287443,23.120726,23.289627,23.442665,22.670559,23.184418,24.0394,23.349764,23.02696,23.145308,23.220453,23.063654,23.065626
2068-06-01,27.234821,25.615324,24.155249,24.104094,22.799788,25.871393,26.412617,25.786901,25.300964,25.320812,24.82165,24.952456,24.460434,24.38621,24.564949,25.358255,26.910791,27.599243,27.912277,25.946281,26.857231,28.526861,28.231436,26.50814,26.669193,26.812525,25.786901,25.817959
2068-07-01,31.246449,29.505386,27.881882,27.825699,26.353016,29.900642,30.451735,29.814611,29.140215,29.162441,28.566143,28.722809,28.133518,27.999907,28.18943,29.087795,30.571598,31.116627,31.431791,29.638746,30.480787,32.30143,31.605316,30.24155,30.316628,30.493979,29.814611,29.846235
2068-08-01,30.04177,28.320316,27.103086,27.066076,26.017235,28.551865,29.12916,28.46174,27.932003,27.953144,27.591942,27.684746,27.335669,27.32856,27.659426,28.408817,29.95057,30.700283,31.107,28.78342,29.502121,31.727962,31.68123,29.245644,29.237446,29.418255,28.46174,28.494867
2068-09-01,27.207695,26.889772,26.504993,26.484314,25.871862,27.026756,26.951641,27.03848,26.968168,26.96772,26.82969,26.867483,26.725336,26.716257,27.040539,27.482752,27.87656,27.022644,27.284012,27.39621,27.279747,28.163824,27.180632,27.371204,27.289001,27.331541,27.03848,27.03417
2068-10-01,19.296455,20.571156,21.93651,21.984938,22.547781,20.448887,19.885399,20.536854,20.851873,20.834106,21.237228,21.132065,21.527641,21.619099,21.771393,21.378588,20.409403,18.569092,18.339308,20.701777,19.679113,18.710346,17.21577,20.108484,19.868507,19.76641,20.536854,20.504519
2068-11-01,14.2266865,15.467947,16.88364,16.934885,17.586784,15.556675,14.865517,15.664573,15.735928,15.718409,16.128017,16.021015,16.423504,16.516642,16.587175,16.12447,15.279004,13.718758,13.612993,15.531124,14.636779,13.964824,12.870697,15.00335,14.80051,14.703462,15.664573,15.62491
2068-12-01,13.994703,15.288768,16.419432,16.455,16.888142,15.204524,14.6170845,15.296229,15.622842,15.604517,15.939514,15.853093,16.178164,16.247427,16.37191,16.044212,15.165127,13.48274,13.0890465,15.4645405,14.56714,13.206341,11.677223,14.8995695,14.751874,14.626504,15.296229,15.262519
2069-01-01,12.596172,13.836707,15.110363,15.152802,15.476804,13.767733,13.147893,13.864496,14.159859,14.141295,14.448841,14.369978,14.666625,14.724142,14.742793,14.368528,13.75836,12.401096,12.187824,13.923289,13.229901,12.431009,11.156792,13.469849,13.376089,13.263673,13.864496,13.828927
2069-02-01,15.441168,16.660206,17.82434,17.859735,17.635403,16.80137,16.027155,16.922235,17.03161,17.011923,17.171791,17.133535,17.277433,17.273087,17.342358,17.18172,16.608324,14.993298,14.748041,16.76664,16.072964,15.281553,13.345917,16.345146,16.25873,16.152927,16.922235,16.877808
2069-03-01,15.755215,16.792578,17.657867,17.682081,17.663483,16.93504,16.285614,17.03642,17.115553,17.099188,17.23948,17.20566,17.332874,17.334461,17.438934,17.333296,16.784195,15.19602,14.923245,16.939611,16.283773,15.360401,13.556174,16.540993,16.45779,16.360634,17.03642,16.999153
2069-04-01,18.045197,18.531902,18.97969,18.993404,18.900349,18.8516,18.393642,18.923092,18.672571,18.665028,18.717432,18.705189,18.751242,18.746084,18.834839,18.830383,18.597738,17.42536,17.277514,18.60676,18.214025,17.770397,16.309526,18.400467,18.334028,18.292454,18.923092,18.89681
2069-05-01,22.547932,21.869152,21.33775,21.319805,20.66202,22.169958,22.256172,22.156498,21.739664,21.747448,21.531998,21.58867,21.3755,21.341959,21.484745,21.876257,22.502808,22.42548,22.613026,22.051678,22.311838,23.182758,22.640146,22.254543,22.267889,22.338753,22.156498,22.161444
2069-06-01,25.079693,23.988323,23.141644,23.114485,22.231462,24.306755,24.577513,24.264486,23.749903,23.76338,23.443645,23.527224,23.212849,23.1581,23.267025,23.764486,24.719439,25.027843,25.206833,24.116232,24.645996,25.834244,25.182522,24.498394,24.549381,24.663502,24.264486,24.280022
2069-07-01,32.743336,31.079865,29.27767,29.21022,27.286774,31.507254,32.00228,31.429976,30.788342,30.809248,30.21669,30.372696,29.78589,29.69321,30.0321,31.069088,32.570503,32.995186,33.03225,31.611744,32.4333,33.59247,32.54636,32.102783,32.279774,32.40322,31.429976,31.458382
2069-08-01,28.66792,27.606358,26.782143,26.75489,25.753035,27.77381,28.104862,27.722128,27.392492,27.405073,27.126087,27.198792,26.925323,26.896702,27.034706,27.513964,28.510818,28.848835,29.088419,27.84846,28.372143,29.606682,29.316097,28.197094,28.259426,28.364103,27.722128,27.741123
2069-09-01,28.847027,28.966879,28.80306,28.78503,27.623344,29.106487,28.800213,29.1543,29.206902,29.199518,29.029953,29.078243,28.896605,28.860783,29.26138,29.798046,29.97245,28.908348,28.909792,29.604706,29.30998,29.578217,28.15074,29.419565,29.366796,29.350746,29.1543,29.136724
2069-10-01,24.19754,24.291565,24.423841,24.42968,24.027372,24.732983,24.4287,24.780485,24.293087,24.292194,24.210423,24.232983,24.148129,24.091555,24.01772,24.04359,24.09749,23.489101,23.395262,24.0839,24.053284,24.029705,22.48064,24.127756,24.137844,24.137789,24.780485,24.763023
2069-11-01,14.403641,15.804942,17.136787,17.18162,17.817842,15.813987,15.127195,15.921203,16.132662,16.113256,16.501556,16.400885,16.779564,16.844347,16.917198,16.46964,15.375623,13.507325,13.18521,15.811006,14.777259,13.503385,11.863878,15.223406,15.001932,14.887357,15.921203,15.881791
2069-12-01,14.939094,16.230347,17.282475,17.314249,17.730751,16.163792,15.577761,16.255278,16.5708,16.552608,16.833439,16.761765,17.031368,17.07269,17.189648,16.916063,16.069763,14.398668,13.936964,16.354681,15.484582,14.079522,12.2654,15.806797,15.664552,15.539731,16.255278,16.22165
2070-01-01,9.865011,11.477917,12.922594,12.9710655,13.841268,11.472545,10.732964,11.588001,11.836993,11.815888,12.287539,12.164583,12.627077,12.727014,12.826749,12.303727,11.0399475,8.935292,8.367356,11.571313,10.42032,8.531261,6.375908,10.868333,10.67167,10.515561,11.588001,11.545561
2070-02-01,11.578472,12.724943,13.930092,13.97288,14.763464,12.899629,12.230223,13.00413,12.971765,12.955957,13.268644,13.187625,13.492378,13.525935,13.453379,12.981252,12.125626,10.7829,10.516722,12.523309,11.784349,10.830892,9.399094,12.12864,11.96172,11.880955,13.00413,12.965716
2070-03-01,15.827015,16.410543,17.068556,17.089754,17.114716,16.601982,16.124989,16.676447,16.593786,16.583508,16.7411,16.700897,16.85212,16.87479,16.938236,16.782797,16.293682,15.053886,14.924166,16.467402,15.935969,15.548724,13.944624,16.22556,16.081688,16.054352,16.676447,16.649075
2070-04-01,18.757751,19.259789,19.846676,19.865019,19.52061,19.685616,19.090242,19.77856,19.435852,19.426283,19.457796,19.451809,19.474335,19.456564,19.619186,19.694706,19.425802,17.993702,17.85201,19.3892,18.875341,18.576157,16.717745,19.158041,19.01554,18.994722,19.77856,19.744394
2070-05-01,21.827274,21.684292,21.465765,21.455296,20.77695,22.012226,21.847404,22.037956,21.700254,21.701,21.534927,21.580046,21.410337,21.362429,21.485844,21.788963,22.034443,21.312351,21.274063,21.830475,21.815775,21.826025,20.636663,21.862514,21.885235,21.893192,22.037956,22.028498
2070-06-01,24.12693,23.695429,23.336967,23.323633,22.544287,23.89978,23.927147,23.895508,23.635612,23.639902,23.469913,23.515135,23.345043,23.316463,23.489063,23.843945,24.33058,24.016865,24.039167,23.910776,24.015297,24.487825,23.657825,24.00522,23.992903,24.038506,23.895508,23.89708
2070-07-01,31.112963,29.715305,28.29721,28.244905,27.01155,29.776472,30.353203,29.686438,29.468695,29.485847,29.004034,29.130842,28.653862,28.582348,28.843681,29.678877,31.067398,31.39876,31.563278,30.151438,30.874893,32.112427,31.49272,30.582188,30.732803,30.841486,29.686438,29.719532
2070-08-01,31.527023,32.107426,32.052567,32.02689,30.517008,32.023834,31.523172,32.101994,32.627697,32.60975,32.406723,32.46703,32.240196,32.173203,32.680836,33.339893,33.258266,31.537865,31.574776,32.999325,32.435787,32.319035,30.8803,32.64574,32.582333,32.52124,32.101994,32.073265
2070-09-01,29.724434,30.487782,30.96744,30.962988,30.007643,30.606922,29.787373,30.734863,31.067156,31.044226,31.048265,31.05342,31.03403,31.054722,31.795708,32.393196,31.911774,29.672024,29.563982,31.68739,30.659166,30.460672,28.299736,31.100887,30.816633,30.774263,30.734863,30.687832
2070-10-01,21.777643,22.296211,23.039911,23.06615,23.20466,22.52983,22.035648,22.606977,22.452238,22.442608,22.60103,22.560425,22.713165,22.75093,22.865406,22.75718,22.45887,21.348673,21.339056,22.443054,21.963074,21.89896,20.741486,22.201113,22.056574,22.035223,22.606977,22.578617
2070-11-01,17.842009,18.708767,19.6352,19.666634,19.798128,18.874613,18.30515,18.963512,18.931221,18.91814,19.123861,19.07129,19.26904,19.305273,19.374039,19.165075,18.644316,17.318333,17.063774,18.795923,18.200567,17.421646,15.874955,18.449524,18.3432,18.270882,18.963512,18.930834
2070-12-01,14.878316,16.303059,17.481777,17.518314,18.022915,16.168564,15.571546,16.261765,16.663477,16.64383,17.024906,16.926271,17.297287,17.375383,17.532217,17.168516,16.111729,14.156233,13.619376,16.486532,15.435656,13.749226,11.749229,15.837412,15.647853,15.510133,16.261765,16.227505
2071-01-01,14.58173,15.701708,16.578835,16.603394,16.677788,15.604427,15.094469,15.684038,16.028795,16.012121,16.229336,16.174608,16.380468,16.408545,16.526983,16.337263,15.685942,14.172397,13.756868,15.861731,15.121589,13.934673,12.196171,15.391429,15.277284,15.16893,15.684038,15.654774
2071-02-01,13.582247,14.843462,16.072083,16.114634,16.728024,14.9016485,14.266554,15.000793,15.119097,15.1021385,15.472971,15.376398,15.739658,15.812091,15.96006,15.596776,14.597446,12.62674,12.248532,14.919082,13.876294,12.625732,10.676607,14.3289,14.085615,13.982546,15.000793,14.964348
2071-03-01,15.031165,15.635056,16.388464,16.415758,16.638449,15.761625,15.34577,15.826545,15.77715,15.767764,15.980916,15.925308,16.13448,16.17966,16.281088,16.086626,15.620035,14.385071,14.318619,15.692301,15.090915,14.8555355,13.587579,15.394617,15.207089,15.178986,15.826545,15.802681
2071-04-01,20.297657,20.294788,20.323019,20.319145,19.588348,20.624346,20.290707,20.676432,20.409765,20.40566,20.314346,20.340387,20.24244,20.21765,20.406643,20.671745,20.889793,19.983816,20.12822,20.575136,20.397806,20.919481,19.78214,20.526928,20.457682,20.477081,20.676432,20.657284
2071-05-01,18.950914,18.784342,18.874226,18.879742,18.597343,19.09248,18.918362,19.119661,18.75071,18.751335,18.664146,18.68777,18.598915,18.551865,18.547834,18.638813,18.81608,18.499857,18.687454,18.649532,18.649464,19.272257,18.764046,18.748497,18.663511,18.719006,19.119661,19.109669
2071-06-01,25.375816,24.582928,23.747496,23.714039,22.533638,24.815819,24.970703,24.791637,24.496847,24.505014,24.182257,24.26811,23.94518,23.902899,24.161259,24.792158,25.635723,25.47898,25.647251,25.044762,25.40559,26.21806,25.552395,25.255392,25.356743,25.411026,24.791637,24.800526
2071-07-01,30.349972,28.599125,27.132683,27.084213,25.84058,28.905273,29.489616,28.81405,28.218285,28.240538,27.769753,27.892159,27.431736,27.379366,27.612795,28.417377,29.956486,30.579163,30.772366,28.962568,29.822624,31.359272,30.808805,29.518911,29.632095,29.793913,28.81405,28.847582
2071-08-01,31.119488,29.469875,28.102978,28.057846,26.759886,29.5613,30.225937,29.457542,29.113792,29.134693,28.693892,28.808483,28.377449,28.343264,28.638449,29.460064,30.907326,31.359198,31.698008,29.943954,30.69687,32.384853,32.07575,30.42669,30.538689,30.682558,29.457542,29.495682
2071-09-01,27.262913,27.269379,27.07897,27.066816,26.30922,27.270983,27.227604,27.277754,27.351192,27.349363,27.25119,27.27848,27.175827,27.160376,27.48706,27.868896,28.03933,26.867884,26.99604,27.666561,27.374405,27.634287,26.688063,27.50125,27.416817,27.410635,27.277754,27.275265
2071-10-01,21.810776,22.242739,22.565409,22.574781,22.3472,22.410849,22.106564,22.458351,22.355528,22.34964,22.412382,22.396868,22.45523,22.457619,22.517967,22.480024,22.141832,20.866173,20.707787,22.290506,21.898016,21.326672,19.63633,22.104137,22.062181,22.01717,22.458351,22.44089
2071-11-01,15.04787,16.218414,17.083422,17.108665,17.041908,16.357418,15.73555,16.454498,16.51804,16.502394,16.648735,16.613068,16.747232,16.73733,16.750324,16.557623,15.888927,14.201542,13.716821,16.203758,15.548328,13.9846735,11.903547,15.795628,15.773769,15.644504,16.454498,16.418812
2071-12-01,14.684931,15.698374,16.515919,16.540543,16.609554,15.7620945,15.234385,15.844476,15.964436,15.950288,16.111614,16.07145,16.222532,16.228481,16.25906,16.066753,15.469425,14.067334,13.700969,15.7206545,15.122116,13.975279,12.228588,15.350548,15.298104,15.194471,15.844476,15.814193
2072-01-01,15.143354,16.273798,17.178617,17.205093,17.520285,16.25141,15.705386,16.336649,16.58564,16.569366,16.8304,16.763605,17.014858,17.069044,17.268112,17.09219,16.316422,14.577583,14.25388,16.531088,15.663891,14.542831,12.8709545,15.990482,15.841185,15.72811,16.336649,16.305315
2072-02-01,17.14189,18.039583,18.840939,18.864544,18.972582,18.133068,17.583874,18.218803,18.312283,18.297924,18.519901,18.463242,18.676365,18.719341,18.96103,18.864006,18.179985,16.471699,16.292452,18.294685,17.444973,16.907795,15.044893,17.818174,17.593264,17.527752,18.218803,18.187288
2072-03-01,16.807093,17.537243,18.239677,18.259647,18.157846,17.50516,17.076065,17.572147,17.79241,17.77943,17.990128,17.93617,18.139132,18.205582,18.526628,18.52124,18.068426,16.499496,16.415766,17.980705,17.209421,16.912157,15.566107,17.523022,17.313078,17.258078,17.572147,17.547523
2072-04-01,19.741293,19.918669,20.155006,20.159615,19.766655,20.253796,19.846205,20.317423,20.051802,20.04583,20.017078,20.026554,19.990913,19.976578,20.149906,20.320553,20.346766,19.430153,19.440659,20.146584,19.88103,20.052357,18.83613,20.029606,19.932531,19.937466,20.317423,20.294033
2072-05-01,23.41449,23.022661,22.546366,22.526741,21.884125,23.156757,23.230858,23.14519,22.985914,22.990074,22.862522,22.896196,22.769535,22.772558,23.025967,23.401741,23.719757,23.09185,23.066792,23.40868,23.394855,23.553255,22.515024,23.420086,23.418375,23.441208,23.14519,23.14944
2072-06-01,25.120453,25.193583,24.960686,24.943546,24.15813,25.12836,25.06111,25.138859,25.344587,25.34071,25.322502,25.32853,25.305862,25.355894,25.93568,26.439375,26.443956,24.972485,24.936241,26.040703,25.48421,25.348751,24.364233,25.682623,25.547712,25.518332,25.138859,25.134998
2072-07-01,28.293999,26.881508,25.874079,25.841593,24.706615,27.098265,27.51553,27.033125,26.601673,26.61767,26.223438,26.32666,25.938398,25.869932,25.930103,26.488266,27.716667,28.476143,28.925314,27.003,27.786924,29.648779,29.67441,27.556908,27.636452,27.795578,27.033125,27.05707
2072-08-01,30.271809,29.0201,27.962025,27.925962,26.835032,29.343287,29.675747,29.291386,28.769712,28.784843,28.38274,28.488348,28.091118,28.01753,28.16518,28.797937,29.902596,30.330875,30.729273,29.213154,29.830177,31.461311,31.290098,29.648815,29.724854,29.850113,29.291386,29.310463
2072-09-01,26.059486,26.090897,25.828342,25.80724,25.233225,26.025852,25.901539,26.04526,26.30099,26.295181,26.205986,26.23191,26.134392,26.13126,26.43832,26.80724,26.912086,25.8385,26.051235,26.66407,26.40013,26.818838,25.936823,26.530365,26.490051,26.483076,26.04526,26.038126
2072-10-01,19.903593,20.52602,21.163338,21.183771,21.096409,20.64463,20.221167,20.710737,20.705696,20.695772,20.826597,20.793602,20.917713,20.9432,21.065475,20.995516,20.633633,19.461388,19.385914,20.685736,20.182621,19.82159,18.691996,20.401388,20.305998,20.253523,20.710737,20.686438
